,data,fonte,id,descricao,endereco,rua,numero,bairro,cidade,valor,periodicidade,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,url,amenities
1496,2023-11-04 19:06:41.413064,Viva Real,2553628258,"Sala/Conjunto    para Aluguel, 83m²","Rua Álvaro de Carvalho, 267 - Centro, Florianópolis - SC",Rua Álvaro de Carvalho,267, Centro,florianopolis,1800,Mês,,83,1,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-83m2-aluguel-RS1800-id-2553628258/,Academia; Garagem
1497,2023-11-04 19:06:41.414940,Viva Real,2643199884,"Imóvel comercial com  Quarto para Aluguel, 200m²","Rua Presidente Coutinho, 622 - Centro, Florianópolis - SC",Rua Presidente Coutinho,622, Centro,florianopolis,10000,Mês,,200,2,1,,https://vivareal.com.br/imovel/imovel-comercial-1-quartos-centro-bairros-florianopolis-200m2-aluguel-RS10000-id-2643199884/,
1498,2023-11-04 19:06:41.416757,Viva Real,2616495883,"Ponto comercial/Loja/Box    para Aluguel, 27m²","Rua Tenente Silveira - Centro, Florianópolis - SC",Rua Tenente Silveira ,, Centro,florianopolis,1700,Mês,,27,,,,https://vivareal.com.br/imovel/ponto-comercial-centro-bairros-florianopolis-27m2-aluguel-RS1700-id-2616495883/,Elevador
1499,2023-11-04 19:06:41.418431,Viva Real,2640373953,"Apartamento com 3 Quartos para Aluguel, 97m²","Rodovia João Paulo, 1543 - Joao Paulo, Florianópolis - SC",Rodovia João Paulo,1543, Joao Paulo,florianopolis,4800,Mês,750,97,2,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-joao-paulo-bairros-florianopolis-com-garagem-97m2-aluguel-RS4800-id-2640373953/,Garagem
1500,2023-11-04 19:06:41.420075,Viva Real,2554411606,"Ponto comercial/Loja/Box    para Aluguel, 47m²","Rua Lauro Linhares - Trindade, Florianópolis - SC",Rua Lauro Linhares ,, Trindade,florianopolis,10000,Mês,,47,,,,https://vivareal.com.br/imovel/ponto-comercial-trindade-bairros-florianopolis-47m2-aluguel-RS10000-id-2554411606/,Elevador
1501,2023-11-04 19:06:41.421738,Viva Real,2652386055,"Sala/Conjunto    para Aluguel, 27m²","Rua Walter Mussi - Santa Mônica, Florianópolis - SC",Rua Walter Mussi ,, Santa Mônica,florianopolis,1600,Mês,,27,,,,https://vivareal.com.br/imovel/sala-comercial-santa-monica-bairros-florianopolis-27m2-aluguel-RS1600-id-2652386055/,
1502,2023-11-04 19:06:41.423531,Viva Real,2557692370,"Casa com 4 Quartos para Aluguel, 400m²","Avenida dos Búzios - Jurerê Internacional, Florianópolis - SC",Avenida dos Búzios ,, Jurerê Internacional,florianopolis,35000,Mês,,400,6,4,3,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-400m2-aluguel-RS35000-id-2557692370/,Ar-condicionado; Lareira; Mobiliado; Piscina; Aceita animais
1503,2023-11-04 19:06:41.535000,Viva Real,2666479493,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666479493/,
1504,2023-11-04 19:06:41.536949,Viva Real,2666324397,"Ponto comercial/Loja/Box    para Aluguel, 25m²","Rua Vidal Ramos - Centro, Florianópolis - SC",Rua Vidal Ramos ,, Centro,florianopolis,1000,Mês,,25,1,,,https://vivareal.com.br/imovel/ponto-comercial-centro-bairros-florianopolis-25m2-aluguel-RS1000-id-2666324397/,Aceita animais
1505,2023-11-04 19:06:41.538733,Viva Real,2666479394,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666479394/,
1506,2023-11-04 19:06:41.540277,Viva Real,2666479194,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666479194/,
1507,2023-11-04 19:06:41.541757,Viva Real,2666456800,"Cobertura com 2 Quartos para Aluguel, 111m²","Rua Vasco de Oliveira Gondin, 572 - Canasvieiras, Florianópolis - SC",Rua Vasco de Oliveira Gondin,572, Canasvieiras,florianopolis,1200,Dia,,111,2,2,2,https://vivareal.com.br/imovel/cobertura-2-quartos-canasvieiras-bairros-florianopolis-com-garagem-111m2-aluguel-RS1200-id-2666456800/,Churrasqueira; Elevador; Condomínio fechado; Mobiliado; Vista para o mar
1508,2023-11-04 19:06:41.543433,Viva Real,2666237303,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666237303/,
1509,2023-11-04 19:06:41.544898,Viva Real,2665914260,"Lote/Terreno    para Aluguel, 750m²","Estrada Vereador Onildo Lemos - Ingleses do Rio Vermelho, Florianópolis - SC",Estrada Vereador Onildo Lemos ,, Ingleses do Rio Vermelho,florianopolis,4500,Mês,,750,,,,https://vivareal.com.br/imovel/ingleses-do-rio-vermelho-bairros-florianopolis-750m2-aluguel-RS4500-id-2665914260/,
1510,2023-11-04 19:06:41.546602,Viva Real,2666296533,"Ponto comercial/Loja/Box    para Aluguel, 45m²","Avenida Luiz Boiteux Piazza, 3607 - Cachoeira do Bom Jesus, Florianópolis - SC",Avenida Luiz Boiteux Piazza,3607, Cachoeira do Bom Jesus,florianopolis,3290,Mês,,45,1,,,https://vivareal.com.br/imovel/ponto-comercial-cachoeira-do-bom-jesus-bairros-florianopolis-45m2-aluguel-RS3290-id-2666296533/,
1511,2023-11-04 19:06:41.548329,Viva Real,2666479296,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666479296/,
1512,2023-11-04 19:06:41.549910,Viva Real,2666479298,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666479298/,
1513,2023-11-04 19:06:41.551377,Viva Real,2666479402,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666479402/,
1514,2023-11-04 19:06:41.552830,Viva Real,2666380709,"Sala/Conjunto    para Aluguel, 42m²","Centro, Florianópolis - SC",,,Centro,florianopolis,1450,Mês,,42,,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-42m2-aluguel-RS1450-id-2666380709/,
1515,2023-11-04 19:06:41.554552,Viva Real,2666488994,"Apartamento com 3 Quartos para Aluguel, 86m²","Rua Lauro Linhares - Trindade, Florianópolis - SC",Rua Lauro Linhares ,, Trindade,florianopolis,3700,Mês,630,86,2,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-86m2-aluguel-RS3700-id-2666488994/,Aceita animais; Garagem; Playground; Varanda gourmet; Salão de festas; ...
1516,2023-11-04 19:06:41.556279,Viva Real,2666479294,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666479294/,
1517,2023-11-04 19:06:41.557762,Viva Real,2666579118,"Sala/Conjunto    para Aluguel, 39m²","Rua Tenente Silveira - Centro, Florianópolis - SC",Rua Tenente Silveira ,, Centro,florianopolis,1000,Mês,,39,1,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-39m2-aluguel-RS1000-id-2666579118/,Elevador
1518,2023-11-04 19:06:41.559463,Viva Real,2666478505,"Sala/Conjunto    para Aluguel, 50m²","Centro, Florianópolis - SC",,,Centro,florianopolis,1500,Mês,,50,1,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-50m2-aluguel-RS1500-id-2666478505/,
1519,2023-11-04 19:06:41.561156,Viva Real,2666479295,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666479295/,
1520,2023-11-04 19:06:41.562621,Viva Real,2666488432,"Apartamento com 2 Quartos para Aluguel, 75m²","Rodovia Admar Gonzaga - Itacorubi, Florianópolis - SC",Rodovia Admar Gonzaga ,, Itacorubi,florianopolis,6180,Mês,600,75,2,2,2,https://vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-75m2-aluguel-RS6180-id-2666488432/,Piscina; Churrasqueira; Academia; Aceita animais; Espaço gourmet; ...
1521,2023-11-04 19:06:41.564272,Viva Real,2666310715,"Apartamento com 2 Quartos para Aluguel, 65m²","Rua Rodrigo Rampinelli Jeremias - Itacorubi, Florianópolis - SC",Rua Rodrigo Rampinelli Jeremias ,, Itacorubi,florianopolis,5400,Mês,515,65,2,2,2,https://vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-65m2-aluguel-RS5400-id-2666310715/,Piscina; Mobiliado; Churrasqueira; Aceita animais; Garagem; ...
1522,2023-11-04 19:06:41.565995,Viva Real,2666479096,"Sala/Conjunto    para Aluguel, 46m²","Saco Grande, Florianópolis - SC",,,Saco Grande,florianopolis,1200,Mês,,46,,,1,https://vivareal.com.br/imovel/sala-comercial-saco-grande-bairros-florianopolis-com-garagem-46m2-aluguel-RS1200-id-2666479096/,Escritório; Garagem
1523,2023-11-04 19:06:41.567767,Viva Real,2176035602,"Apartamento com  Quarto para Aluguel, 40m²","Rua Jorge Mussi - Canasvieiras, Florianópolis - SC",Rua Jorge Mussi ,, Canasvieiras,florianopolis,1200,Mês,459,40,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-40m2-aluguel-RS1200-id-2176035602/,Elevador; Salão de festas; Condomínio fechado
1524,2023-11-04 19:06:41.569440,Viva Real,2666433342,"Ponto comercial/Loja/Box    para Aluguel, 25m²","Rua Vidal Ramos - Centro, Florianópolis - SC",Rua Vidal Ramos ,, Centro,florianopolis,1000,Mês,,25,1,,,https://vivareal.com.br/imovel/ponto-comercial-centro-bairros-florianopolis-25m2-aluguel-RS1000-id-2666433342/,Aceita animais
1525,2023-11-04 19:06:41.571144,Viva Real,2666479297,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666479297/,
1526,2023-11-04 19:06:41.572628,Viva Real,2666412717,"Ponto comercial/Loja/Box    para Aluguel, 65m²","Rua Santos Saraiva, 2258 - Capoeiras, Florianópolis - SC",Rua Santos Saraiva,2258, Capoeiras,florianopolis,1500,Mês,,65,1,,,https://vivareal.com.br/imovel/ponto-comercial-capoeiras-bairros-florianopolis-65m2-aluguel-RS1500-id-2666412717/,
1527,2023-11-04 19:06:41.574314,Viva Real,2666479193,"Sala/Conjunto    para Aluguel, 50m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,50,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-50m2-aluguel-RS3000-id-2666479193/,
1528,2023-11-04 19:06:41.575784,Viva Real,2666479299,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666479299/,
1529,2023-11-04 19:06:41.577242,Viva Real,2666475910,"Apartamento com 2 Quartos para Aluguel, 75m²","Rodovia João Paulo, 66 - Joao Paulo, Florianópolis - SC",Rodovia João Paulo,66, Joao Paulo,florianopolis,5500,Mês,1100,75,2,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-joao-paulo-bairros-florianopolis-com-garagem-75m2-aluguel-RS5500-id-2666475910/,Piscina; Mobiliado; Churrasqueira; Elevador; Academia; ...
1530,2023-11-04 19:06:41.578941,Viva Real,2666236900,"Sala/Conjunto    para Aluguel, 36m²","Joao Paulo, Florianópolis - SC",,,Joao Paulo,florianopolis,2183,Mês,,36,1,,1,https://vivareal.com.br/imovel/sala-comercial-joao-paulo-bairros-florianopolis-com-garagem-36m2-aluguel-RS2183-id-2666236900/,Escritório; Garagem
1531,2023-11-04 19:06:41.580642,Viva Real,2666684907,"Apartamento com 3 Quartos para Aluguel, 79m²","Rua João Roberto Sanford, 168 - Coqueiros, Florianópolis - SC",Rua João Roberto Sanford,168, Coqueiros,florianopolis,3500,Mês,550,79,1,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-79m2-aluguel-RS3500-id-2666684907/,
1532,2023-11-04 19:06:41.582657,Viva Real,2666488112,"Apartamento com 2 Quartos para Aluguel, 80m²","Rodovia Amaro Antônio Vieira - Itacorubi, Florianópolis - SC",Rodovia Amaro Antônio Vieira ,, Itacorubi,florianopolis,2600,Mês,1000,80,1,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-80m2-aluguel-RS2600-id-2666488112/,Ar-condicionado; Garagem; Playground; Salão de festas; Aceita animais
1533,2023-11-04 19:06:41.584413,Viva Real,2666478512,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666478512/,
1534,2023-11-04 19:06:41.585938,Viva Real,2666658304,"Apartamento com 3 Quartos para Aluguel, 117m²","Itacorubi, Florianópolis - SC",,,Itacorubi,florianopolis,5800,Mês,911,117,3,3,2,https://vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-117m2-aluguel-RS5800-id-2666658304/,Piscina; Mobiliado; Churrasqueira; Elevador; Varanda; ...
1535,2023-11-04 19:06:41.587690,Viva Real,2666479401,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666479401/,
1536,2023-11-04 19:06:41.589195,Viva Real,2658953411,"Sala/Conjunto    para Aluguel, 65m²","Canto, Florianópolis - SC",,,Canto,florianopolis,4200,Mês,,65,1,,1,https://vivareal.com.br/imovel/sala-comercial-canto-bairros-florianopolis-com-garagem-65m2-aluguel-RS4200-id-2658953411/,Garagem
1537,2023-11-04 19:06:41.590927,Viva Real,2666479400,"Sala/Conjunto    para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,3000,Mês,,60,,,1,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS3000-id-2666479400/,
1538,2023-11-04 19:06:41.592400,Viva Real,2666328949,"Apartamento com 2 Quartos para Aluguel, 64m²","Rua João Meirelles, 1298 - Abraão, Florianópolis - SC",Rua João Meirelles,1298, Abraão,florianopolis,2500,Mês,483,64,2,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-abraao-bairros-florianopolis-com-garagem-64m2-aluguel-RS2500-id-2666328949/,Churrasqueira; Elevador; Academia; Área de serviço; Playground; ...
1539,2023-11-04 19:06:41.906792,Viva Real,2647745250,"Apartamento com 3 Quartos para Aluguel, 125m²","Coqueiros, Florianópolis - SC",,,Coqueiros,florianopolis,8600,Mês,777,125,4,3,2,https://vivareal.com.br/imovel/apartamento-3-quartos-coqueiros-bairros-florianopolis-com-garagem-125m2-aluguel-RS8600-id-2647745250/,Churrasqueira; Jardim; Área de serviço; Salão de festas; Armário na cozinha; ...
1540,2023-11-04 19:06:41.909462,Viva Real,2661653772,"Apartamento com 2 Quartos para Aluguel, 113m²","Rua Euclides Machado - Estreito, Florianópolis - SC",Rua Euclides Machado ,, Estreito,florianopolis,4000,Mês,600,113,2,2,2,https://vivareal.com.br/imovel/apartamento-2-quartos-estreito-bairros-florianopolis-com-garagem-113m2-aluguel-RS4000-id-2661653772/,Garagem; Cozinha; Playground; Área de serviço
1541,2023-11-04 19:06:41.911260,Viva Real,2661654266,"Ponto comercial/Loja/Box    para Aluguel, 100m²","Rua Pastor William Richard Schisler Filho - Itacorubi, Florianópolis - SC",Rua Pastor William Richard Schisler Filho ,, Itacorubi,florianopolis,8400,Mês,,100,1,,1,https://vivareal.com.br/imovel/itacorubi-bairros-florianopolis-com-garagem-100m2-aluguel-RS8400-id-2661654266/,Garagem; Cozinha
1542,2023-11-04 19:06:41.913013,Viva Real,2655526747,"Apartamento com  Quarto para Aluguel, 38m²","Rua das Corticeiras, 374 - Campeche, Florianópolis - SC",Rua das Corticeiras,374, Campeche,florianopolis,3000,Mês,250,38,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-campeche-bairros-florianopolis-com-garagem-38m2-aluguel-RS3000-id-2655526747/,Área de serviço; Garagem
1543,2023-11-04 19:06:41.915051,Viva Real,2657452755,"Casa com 4 Quartos para Aluguel, 300m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,5200,Dia,,300,7,4,2,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-300m2-aluguel-RS5200-id-2657452755/,Piscina; Mobiliado; Churrasqueira; Varanda; Ar-condicionado; ...
1544,2023-11-04 19:06:41.917181,Viva Real,2656478957,"Apartamento com 2 Quartos para Aluguel, 75m²","Rua Coronel Luiz Caldeira, 149 - Itacorubi, Florianópolis - SC",Rua Coronel Luiz Caldeira,149, Itacorubi,florianopolis,3100,Mês,600,75,2,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-itacorubi-bairros-florianopolis-com-garagem-75m2-aluguel-RS3100-id-2656478957/,Churrasqueira; Elevador; Playground; Interfone; Área de serviço
1545,2023-11-04 19:06:41.918985,Viva Real,2662040725,"Apartamento com 2 Quartos para Aluguel, 58m²","Rua Almirante Alvim, 452 - Centro, Florianópolis - SC",Rua Almirante Alvim,452, Centro,florianopolis,2700,Mês,490,58,1,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-58m2-aluguel-RS2700-id-2662040725/,Elevador; Playground; Interfone
1546,2023-11-04 19:06:41.920671,Viva Real,2661654762,"Apartamento com 2 Quartos para Aluguel, 62m²","Servidão João Antônio da Luz - São João do Rio Vermelho, Florianópolis - SC",Servidão João Antônio da Luz ,, São João do Rio Vermelho,florianopolis,2600,Mês,90,62,2,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-sao-joao-do-rio-vermelho-bairros-florianopolis-com-garagem-62m2-aluguel-RS2600-id-2661654762/,Varanda; Garagem; Cozinha; Área de serviço
1547,2023-11-04 19:06:41.922511,Viva Real,2655525893,"Apartamento com  Quarto para Aluguel, 38m²","Rua das Corticeiras, 374 - Campeche, Florianópolis - SC",Rua das Corticeiras,374, Campeche,florianopolis,3000,Mês,250,38,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-campeche-bairros-florianopolis-com-garagem-38m2-aluguel-RS3000-id-2655525893/,Área de serviço; Garagem
1548,2023-11-04 19:06:41.924248,Viva Real,2650079198,"Apartamento com 3 Quartos para Aluguel, 75m²","Rua Capitão Romualdo de Barros, 622 - Carvoeira, Florianópolis - SC",Rua Capitão Romualdo de Barros,622, Carvoeira,florianopolis,3000,Mês,614,75,2,3,1,https://vivareal.com.br/imovel/apartamento-3-quartos-carvoeira-bairros-florianopolis-com-garagem-75m2-aluguel-RS3000-id-2650079198/,Elevador; Interfone; Área de serviço
1549,2023-11-04 19:06:41.925900,Viva Real,2666420804,Apartamento com  Quarto para Venda/Aluguel 41m²,"Coqueiros, Florianópolis - SC",,,Coqueiros,florianopolis,1400,Mês,320,41,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-coqueiros-bairros-florianopolis-com-garagem-41m2-venda-RS180000-id-2666420804/,
1550,2023-11-04 19:06:41.927622,Viva Real,2643185595,"Apartamento com 2 Quartos para Aluguel, 77m²","Campeche, Florianópolis - SC",,,Campeche,florianopolis,3900,Mês,500,77,3,2,1,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-77m2-aluguel-RS3900-id-2643185595/,
1551,2023-11-04 19:06:41.929346,Viva Real,2566363569,Apartamento com  Quarto para Venda/Aluguel 60m²,"Centro, Florianópolis - SC",,,Centro,florianopolis,6365,Mês,750,60,1,1,1,https://vivareal.com.br/imovel/apartamento-1-quartos-centro-bairros-florianopolis-com-garagem-60m2-venda-RS1591000-id-2566363569/,Elevador; Academia; Interfone; Salão de festas
