data,fonte,id,descricao,endereco,rua,numero,bairro,cidade,valor,periodicidade,condominio,area,qtd_banheiros,qtd_quartos,qtd_vagas,url,amenities
2023-11-07 15:36:42.213743,Vivareal,2659959967,"Apartamento com 3 Quartos para Aluguel, 124m²","Rua Professor José Brasilicio de Souza, 100 - Trindade, Florianópolis - SC",Rua Professor José Brasilicio de Souza,100.0, Trindade,florianopolis,3100,Mês,665.0,124.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-trindade-bairros-florianopolis-com-garagem-124m2-aluguel-RS3100-id-2659959967/,Elevador; Jardim; Salão de festas; Portaria 24h; Lavanderia; ...
2023-11-07 15:36:42.215393,Vivareal,2661653962,"Sala/Conjunto    para Aluguel, 52m²","Praça Quinze de Novembro - Centro, Florianópolis - SC",Praça Quinze de Novembro ,, Centro,florianopolis,990,Mês,,52.0,1.0,,,https://vivareal.com.br/imovel/centro-bairros-florianopolis-52m2-aluguel-RS990-id-2661653962/,Cozinha
2023-11-07 15:36:43.037339,Vivareal,2661096980,"Imóvel comercial com  Quarto para Aluguel, 80m²","Rua Menino Deus, 105 - Centro, Florianópolis - SC",Rua Menino Deus,105.0, Centro,florianopolis,2200,Mês,,80.0,1.0,1.0,,https://vivareal.com.br/imovel/imovel-comercial-1-quartos-centro-bairros-florianopolis-80m2-aluguel-RS2200-id-2661096980/,Cozinha
2023-11-07 15:36:43.039766,Vivareal,2534389181,"Sala/Conjunto    para Aluguel, 36m²","Rodovia José Carlos Daux, 500 - Joao Paulo, Florianópolis - SC",Rodovia José Carlos Daux,500.0, Joao Paulo,florianopolis,2183,Mês,,36.0,,,,https://vivareal.com.br/imovel/sala-comercial-joao-paulo-bairros-florianopolis-36m2-aluguel-RS2183-id-2534389181/,Elevador
2023-11-07 15:36:43.041558,Vivareal,2563800538,Apartamento com  Quarto para Venda/Aluguel 63m²,"Avenida dos Búzios, 1760 - Jurerê Internacional, Florianópolis - SC",Avenida dos Búzios,1760.0, Jurerê Internacional,florianopolis,1000,Dia,5000.0,63.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-jurere-internacional-bairros-florianopolis-com-garagem-63m2-venda-RS1350000-id-2563800538/,Piscina; Mobiliado; Churrasqueira; Elevador; Condomínio fechado; ...
2023-11-07 15:36:43.043345,Vivareal,2663598653,"Apartamento com 2 Quartos para Aluguel, 60m²","Centro, Florianópolis - SC",,,Centro,florianopolis,2400,Mês,681.0,60.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-centro-bairros-florianopolis-com-garagem-60m2-aluguel-RS2400-id-2663598653/,
2023-11-07 15:36:43.045739,Vivareal,2638523820,"Apartamento com 3 Quartos para Aluguel, 88m²","Rua Quatorze de Julho, 133 - Estreito, Florianópolis - SC",Rua Quatorze de Julho,133.0, Estreito,florianopolis,1900,Mês,850.0,88.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-estreito-bairros-florianopolis-com-garagem-88m2-aluguel-RS1900-id-2638523820/,Piscina; Churrasqueira; Aceita animais; Salão de festas; Portaria 24h; ...
2023-11-07 15:36:43.047771,Vivareal,2632028056,"Apartamento com 4 Quartos para Aluguel, 172m²","Estrada Haroldo Soares Glavan, 3838' - Cacupé, Florianópolis - SC",Estrada Haroldo Soares Glavan,3838.0, Cacupé,florianopolis,9900,Mês,1550.0,172.0,3.0,4.0,2.0,https://vivareal.com.br/imovel/apartamento-4-quartos-cacupe-bairros-florianopolis-com-garagem-172m2-aluguel-RS9900-id-2632028056/,Elevador
2023-11-07 15:36:43.049944,Vivareal,2557418316,"Sala/Conjunto com  Quarto para Aluguel, 30m²","Avenida Jornalista Rubens de Arruda Ramos, 50 - Centro, Florianópolis - SC",Avenida Jornalista Rubens de Arruda Ramos,50.0, Centro,florianopolis,1200,Mês,,30.0,1.0,1.0,,https://vivareal.com.br/imovel/sala-comercial-1-quartos-centro-bairros-florianopolis-30m2-aluguel-RS1200-id-2557418316/,Elevador
2023-11-07 15:36:43.051671,Vivareal,2648800924,"Apartamento com 2 Quartos para Aluguel, 69m²","Avenida Campeche - Campeche, Florianópolis - SC",Avenida Campeche ,, Campeche,florianopolis,5800,Mês,529.0,69.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-69m2-aluguel-RS5800-id-2648800924/,Piscina; Churrasqueira; Elevador; Academia; Aceita animais; ...
2023-11-07 15:36:43.053545,Vivareal,2666252435,"Apartamento com 3 Quartos para Aluguel, 105m²","Rua Thiago da Fonseca, 256 - Capoeiras, Florianópolis - SC",Rua Thiago da Fonseca,256.0, Capoeiras,florianopolis,3200,Mês,630.0,105.0,2.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-capoeiras-bairros-florianopolis-com-garagem-105m2-aluguel-RS3200-id-2666252435/,Varanda; Churrasqueira; Cozinha
2023-11-07 15:36:43.055288,Vivareal,2651068033,"Casa de condomínio com 4 Quartos para Aluguel, 783m²","Avenida dos Búzios, 2965 - Jurerê Internacional, Florianópolis - SC",Avenida dos Búzios,2965.0, Jurerê Internacional,florianopolis,40000,Mês,2000.0,783.0,7.0,4.0,6.0,https://vivareal.com.br/imovel/casa-de-condominio-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-783m2-aluguel-RS40000-id-2651068033/,Piscina; Mobiliado; Churrasqueira; Elevador; Condomínio fechado; ...
2023-11-07 15:36:43.056947,Vivareal,2565097963,"Ponto comercial/Loja/Box    para Aluguel, 37m²","Avenida Prefeito Osmar Cunha - Centro, Florianópolis - SC",Avenida Prefeito Osmar Cunha ,, Centro,florianopolis,2950,Mês,,37.0,,,,https://vivareal.com.br/imovel/ponto-comercial-centro-bairros-florianopolis-37m2-aluguel-RS2950-id-2565097963/,Elevador
2023-11-07 15:36:43.058825,Vivareal,2647164069,"Apartamento com 5 Quartos para Aluguel, 200m²","Rua das Moreias, 290 - Jurerê, Florianópolis - SC",Rua das Moreias,290.0, Jurerê,florianopolis,1600,Dia,,200.0,4.0,5.0,2.0,https://vivareal.com.br/imovel/apartamento-5-quartos-jurere-bairros-florianopolis-com-garagem-200m2-aluguel-RS1600-id-2647164069/,Piscina; Mobiliado; Churrasqueira; Aceita animais; Ar-condicionado; ...
2023-11-07 15:36:43.060647,Vivareal,2664323847,"Apartamento com  Quarto para Aluguel, 40m²","Rua Desembargador Gil Costa, 360 - Capoeiras, Florianópolis - SC",Rua Desembargador Gil Costa,360.0, Capoeiras,florianopolis,1600,Mês,50.0,40.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-capoeiras-bairros-florianopolis-com-garagem-40m2-aluguel-RS1600-id-2664323847/,
2023-11-07 15:36:43.062262,Vivareal,2664683308,"Apartamento com  Quarto para Aluguel, 30m²","Jardim Atlântico, Florianópolis - SC",,,Jardim Atlântico,florianopolis,1150,Mês,200.0,30.0,1.0,1.0,,https://vivareal.com.br/imovel/apartamento-1-quartos-jardim-atlantico-bairros-florianopolis-30m2-aluguel-RS1150-id-2664683308/,
2023-11-07 15:36:43.064260,Vivareal,2591074937,"Apartamento com  Quarto para Aluguel, 53m²","Rua Mário Lacombe - Canasvieiras, Florianópolis - SC",Rua Mário Lacombe ,, Canasvieiras,florianopolis,500,Dia,,53.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-canasvieiras-bairros-florianopolis-com-garagem-53m2-aluguel-RS500-id-2591074937/,
2023-11-07 15:36:43.065922,Vivareal,2583400686,"Sala/Conjunto    para Aluguel, 25m²","Rua Felipe Schmidt, 515 - Centro, Florianópolis - SC",Rua Felipe Schmidt,515.0, Centro,florianopolis,1000,Mês,,25.0,1.0,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-25m2-aluguel-RS1000-id-2583400686/,Elevador
2023-11-07 15:36:43.067504,Vivareal,2650289762,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Valmor Della Giustina - Ingleses do Rio Vermelho, Florianópolis - SC",Rua Valmor Della Giustina ,, Ingleses do Rio Vermelho,florianopolis,3100,Mês,,70.0,1.0,2.0,2.0,https://vivareal.com.br/imovel/apartamento-2-quartos-ingleses-do-rio-vermelho-bairros-florianopolis-com-garagem-70m2-aluguel-RS3100-id-2650289762/,Piscina; Mobiliado; Elevador; Condomínio fechado; Varanda; ...
2023-11-07 15:36:43.069113,Vivareal,2662383756,"Casa com 3 Quartos para Aluguel, 103m²","São João do Rio Vermelho, Florianópolis - SC",,,São João do Rio Vermelho,florianopolis,3900,Mês,,103.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/casa-3-quartos-sao-joao-do-rio-vermelho-bairros-florianopolis-com-garagem-103m2-aluguel-RS3900-id-2662383756/,Churrasqueira; Mobiliado
2023-11-07 15:36:43.071007,Vivareal,2658296245,"Apartamento com  Quarto para Aluguel, 25m²","Rua Jornalista Rodolfo Eduardo Sullivan, 291 - Jardim Atlântico, Florianópolis - SC",Rua Jornalista Rodolfo Eduardo Sullivan,291.0, Jardim Atlântico,florianopolis,1150,Mês,200.0,25.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-25m2-aluguel-RS1150-id-2658296245/,Área de serviço
2023-11-07 15:36:43.072714,Vivareal,2666188408,"Apartamento com 2 Quartos para Aluguel, 55m²","Servidão Caminho das Gralhas, 01 - Campeche, Florianópolis - SC",Servidão Caminho das Gralhas,1.0, Campeche,florianopolis,2350,Mês,,55.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-campeche-bairros-florianopolis-com-garagem-55m2-aluguel-RS2350-id-2666188408/,Condomínio fechado
2023-11-07 15:36:43.074542,Vivareal,2661653464,"Sala/Conjunto    para Aluguel, 64m²","Rua General Liberato Bittencourt - Estreito, Florianópolis - SC",Rua General Liberato Bittencourt ,, Estreito,florianopolis,3527,Mês,,64.0,1.0,,1.0,https://vivareal.com.br/imovel/estreito-bairros-florianopolis-com-garagem-64m2-aluguel-RS3527-id-2661653464/,Garagem; Cozinha; Interfone; Circuito de segurança; Segurança 24h; ...
2023-11-07 15:36:43.076323,Vivareal,2545770220,"Sala/Conjunto    para Aluguel, 462m²","Rua Patrício Farias, 131 - Itacorubi, Florianópolis - SC",Rua Patrício Farias,131.0, Itacorubi,florianopolis,22000,Mês,,462.0,4.0,,1.0,https://vivareal.com.br/imovel/sala-comercial-itacorubi-bairros-florianopolis-com-garagem-462m2-aluguel-RS22000-id-2545770220/,Elevador; Circuito de segurança; Interfone; Copa
2023-11-07 15:36:43.077953,Vivareal,2651439568,"Ponto comercial/Loja/Box    para Aluguel, 39m²","Córrego Grande, Florianópolis - SC",,,Córrego Grande,florianopolis,2800,Mês,,39.0,1.0,,,https://vivareal.com.br/imovel/ponto-comercial-corrego-grande-bairros-florianopolis-39m2-aluguel-RS2800-id-2651439568/,
2023-11-07 15:36:43.079689,Vivareal,2644204057,"Imóvel comercial    para Aluguel, 200m²","Coqueiros, Florianópolis - SC",,,Coqueiros,florianopolis,14000,Mês,,200.0,3.0,,,https://vivareal.com.br/imovel/imovel-comercial-coqueiros-bairros-florianopolis-200m2-aluguel-RS14000-id-2644204057/,Interfone
2023-11-07 15:36:43.081567,Vivareal,2629200728,"Apartamento com 3 Quartos para Aluguel, 195m²","Centro, Florianópolis - SC",,,Centro,florianopolis,8000,Mês,1525.0,195.0,3.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-centro-bairros-florianopolis-com-garagem-195m2-aluguel-RS8000-id-2629200728/,Elevador; Ar-condicionado; Salão de festas; Cozinha; Interfone; ...
2023-11-07 15:36:43.083382,Vivareal,2639609363,"Sala/Conjunto    para Aluguel, 34m²","Avenida Afonso Delambert Neto - Lagoa da Conceição, Florianópolis - SC",Avenida Afonso Delambert Neto ,, Lagoa da Conceição,florianopolis,1700,Mês,,34.0,1.0,,,https://vivareal.com.br/imovel/sala-comercial-lagoa-da-conceicao-bairros-florianopolis-34m2-aluguel-RS1700-id-2639609363/,
2023-11-07 15:36:43.084926,Vivareal,2644040598,Casa de condomínio com 3 Quartos para Venda/Aluguel 240m²,"Rua Manoel Pedro Vieira, 810 - Morro das Pedras, Florianópolis - SC",Rua Manoel Pedro Vieira,810.0, Morro das Pedras,florianopolis,14000,Mês,620.0,240.0,5.0,3.0,2.0,https://vivareal.com.br/imovel/casa-de-condominio-3-quartos-morro-das-pedras-bairros-florianopolis-com-garagem-240m2-venda-RS3998000-id-2644040598/,Condomínio fechado
2023-11-07 15:36:43.086509,Vivareal,2643222175,"Imóvel comercial    para Aluguel, 30m²","Centro, Florianópolis - SC",,,Centro,florianopolis,1400,Mês,300.0,30.0,1.0,,,https://vivareal.com.br/imovel/imovel-comercial-centro-bairros-florianopolis-30m2-aluguel-RS1400-id-2643222175/,
2023-11-07 15:36:43.088422,Vivareal,2654360577,"Casa de condomínio com 4 Quartos para Aluguel, 281m²","Rua do Gramal, 1491 - Campeche, Florianópolis - SC",Rua do Gramal,1491.0, Campeche,florianopolis,18000,Mês,600.0,281.0,5.0,4.0,3.0,https://vivareal.com.br/imovel/casa-de-condominio-4-quartos-campeche-bairros-florianopolis-com-garagem-281m2-aluguel-RS18000-id-2654360577/,Piscina; Churrasqueira; Condomínio fechado; Jardim; Playground; ...
2023-11-07 15:36:43.090431,Vivareal,2661654860,"Sala/Conjunto    para Aluguel, 39m²","Avenida das Raias - Jurerê Internacional, Florianópolis - SC",Avenida das Raias ,, Jurerê Internacional,florianopolis,3900,Mês,,39.0,1.0,,1.0,https://vivareal.com.br/imovel/jurere-internacional-bairros-florianopolis-com-garagem-39m2-aluguel-RS3900-id-2661654860/,Garagem; Cozinha; Circuito de segurança
2023-11-07 15:36:43.092159,Vivareal,2637291762,"Apartamento com 3 Quartos para Aluguel, 138m²","Rodovia Amaro Antônio Vieira - Itacorubi, Florianópolis - SC",Rodovia Amaro Antônio Vieira ,, Itacorubi,florianopolis,6500,Mês,872.0,138.0,4.0,3.0,3.0,https://vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-138m2-aluguel-RS6500-id-2637291762/,Churrasqueira; Elevador; Garagem; Ar-condicionado; Salão de festas; ...
2023-11-07 15:36:43.093781,Vivareal,94978849,Apartamento com 2 Quartos para Venda/Aluguel 58m²,"Rua Clorinda Ventimiglia, 550 - Cachoeira do Bom Jesus, Florianópolis - SC",Rua Clorinda Ventimiglia,550.0, Cachoeira do Bom Jesus,florianopolis,300,Dia,,58.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-58m2-venda-RS660000-id-94978849/,Mobiliado; Elevador; Condomínio fechado; Varanda; Garagem; ...
2023-11-07 15:36:43.095568,Vivareal,2652586254,"Casa com 2 Quartos para Aluguel, 60m²","Servidão Canarinho, 9 - Rio Tavares, Florianópolis - SC",Servidão Canarinho,9.0, Rio Tavares,florianopolis,2750,Mês,,60.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/casa-2-quartos-rio-tavares-bairros-florianopolis-com-garagem-60m2-aluguel-RS2750-id-2652586254/,Varanda
2023-11-07 15:36:43.097230,Vivareal,2664751730,"Apartamento com 2 Quartos para Aluguel, 70m²","Rua Professor Renato Barbosa, 227 - Jurerê, Florianópolis - SC",Rua Professor Renato Barbosa,227.0, Jurerê,florianopolis,7000,Mês,560.0,70.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-jurere-bairros-florianopolis-com-garagem-70m2-aluguel-RS7000-id-2664751730/,Piscina; Mobiliado; Elevador; Condomínio fechado; Academia; ...
2023-11-07 15:36:43.098894,Vivareal,2554411900,"Sala/Conjunto    para Aluguel, 26m²","Rodovia José Carlos Daux - Cacupé, Florianópolis - SC",Rodovia José Carlos Daux ,, Cacupé,florianopolis,1032,Mês,,26.0,1.0,,1.0,https://vivareal.com.br/imovel/sala-comercial-cacupe-bairros-florianopolis-com-garagem-26m2-aluguel-RS1032-id-2554411900/,Elevador; Garagem; Jardim
2023-11-07 15:36:43.100491,Vivareal,2638186687,"Apartamento com  Quarto para Aluguel, 31m²","Rua São João Batista, 209 - Agronômica, Florianópolis - SC",Rua São João Batista,209.0, Agronômica,florianopolis,3000,Mês,164.0,31.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-agronomica-bairros-florianopolis-com-garagem-31m2-aluguel-RS3000-id-2638186687/,Garagem; Segurança 24h
2023-11-07 15:36:44.065419,Vivareal,2661601171,"Apartamento com 3 Quartos para Aluguel, 78m²","Rua Arco-Íris, 61 - Carianos, Florianópolis - SC",Íris,61.0, Carianos,florianopolis,1800,Mês,784.0,78.0,2.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-carianos-bairros-florianopolis-com-garagem-78m2-aluguel-RS1800-id-2661601171/,Elevador; Interfone; Área de serviço
2023-11-07 15:36:44.067588,Vivareal,2622702617,"Cobertura com 2 Quartos para Aluguel, 115m²","Campeche, Florianópolis - SC",,,Campeche,florianopolis,8300,Mês,400.0,115.0,3.0,2.0,1.0,https://vivareal.com.br/imovel/cobertura-2-quartos-campeche-bairros-florianopolis-com-garagem-115m2-aluguel-RS8300-id-2622702617/,Mobiliado; Churrasqueira; Elevador; Garagem; Ar-condicionado; ...
2023-11-07 15:36:44.070136,Vivareal,2661655055,"Apartamento com 3 Quartos para Aluguel, 106m²","Rua Araci Vaz Callado - Canto, Florianópolis - SC",Rua Araci Vaz Callado ,, Canto,florianopolis,4500,Mês,1246.0,106.0,3.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-canto-bairros-florianopolis-com-garagem-106m2-aluguel-RS4500-id-2661655055/,Garagem; Cozinha; Área de serviço
2023-11-07 15:36:44.072019,Vivareal,2661319762,"Apartamento com  Quarto para Aluguel, 40m²","Servidão Aníbal Magalhães - Cachoeira do Bom Jesus, Florianópolis - SC",Servidão Aníbal Magalhães ,, Cachoeira do Bom Jesus,florianopolis,2000,Mês,,40.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-40m2-aluguel-RS2000-id-2661319762/,Garagem; Mobiliado; Piscina; Salão de festas
2023-11-07 15:36:44.073774,Vivareal,2646402168,"Galpão/Depósito/Armazém    para Aluguel, 600m²","Rodovia Francisco Magno Vieira - Rio Tavares, Florianópolis - SC",Rodovia Francisco Magno Vieira ,, Rio Tavares,florianopolis,20000,Mês,,600.0,,,,https://vivareal.com.br/imovel/galpao-deposito-armazem-rio-tavares-bairros-florianopolis-600m2-aluguel-RS20000-id-2646402168/,
2023-11-07 15:36:44.075785,Vivareal,2656724455,"Cobertura com 2 Quartos para Aluguel, 144m²","Rua Jardim dos Eucaliptos, 1958 - Campeche, Florianópolis - SC",Rua Jardim dos Eucaliptos,1958.0, Campeche,florianopolis,4900,Mês,,144.0,2.0,2.0,1.0,https://vivareal.com.br/imovel/cobertura-2-quartos-campeche-bairros-florianopolis-com-garagem-144m2-aluguel-RS4900-id-2656724455/,Churrasqueira; Vista para o mar
2023-11-07 15:36:44.077453,Vivareal,2601862396,"Prédio/Edificio inteiro    para Aluguel, 390m²","Rua Araci Vaz Callado, 609 - Estreito, Florianópolis - SC",Rua Araci Vaz Callado,609.0, Estreito,florianopolis,15000,Mês,,390.0,6.0,,5.0,https://vivareal.com.br/imovel/predio-comercial-estreito-bairros-florianopolis-com-garagem-390m2-aluguel-RS15000-id-2601862396/,Garagem
2023-11-07 15:36:44.079116,Vivareal,2650634564,"Apartamento com  Quarto para Aluguel, 25m²","Rua Jornalista Rodolfo Eduardo Sullivan, 291 - Jardim Atlântico, Florianópolis - SC",Rua Jornalista Rodolfo Eduardo Sullivan,291.0, Jardim Atlântico,florianopolis,1100,Mês,166.0,25.0,1.0,1.0,1.0,https://vivareal.com.br/imovel/apartamento-1-quartos-jardim-atlantico-bairros-florianopolis-com-garagem-25m2-aluguel-RS1100-id-2650634564/,
2023-11-07 15:36:44.080757,Vivareal,2654786874,Casa de condomínio com 3 Quartos para Venda/Aluguel 166m²,"Cachoeira do Bom Jesus, Florianópolis - SC",,,Cachoeira do Bom Jesus,florianopolis,8000,Mês,350.0,166.0,4.0,3.0,2.0,https://vivareal.com.br/imovel/casa-de-condominio-3-quartos-cachoeira-do-bom-jesus-bairros-florianopolis-com-garagem-166m2-venda-RS1380000-id-2654786874/,Closet; Churrasqueira; Lareira
2023-11-07 15:36:44.082830,Vivareal,2647939140,"Sala/Conjunto    para Aluguel, 38m²","Avenida Prefeito Osmar Cunha, 183 - Centro, Florianópolis - SC",Avenida Prefeito Osmar Cunha,183.0, Centro,florianopolis,1500,Mês,,38.0,1.0,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-38m2-aluguel-RS1500-id-2647939140/,
2023-11-07 15:36:44.084459,Vivareal,2490750115,Apartamento com 3 Quartos para Venda/Aluguel 135m²,"Avenida das Lagostas, 950 - Jurerê Internacional, Florianópolis - SC",Avenida das Lagostas,950.0, Jurerê Internacional,florianopolis,10000,Mês,900.0,135.0,5.0,3.0,2.0,https://vivareal.com.br/imovel/apartamento-3-quartos-jurere-internacional-bairros-florianopolis-com-garagem-135m2-venda-RS1900000-id-2490750115/,Piscina; Mobiliado; Churrasqueira; Elevador; Condomínio fechado; ...
2023-11-07 15:36:44.086114,Vivareal,2664654721,"Sala/Conjunto    para Aluguel, 26m²","Rua Arcipreste Paiva - Centro, Florianópolis - SC",Rua Arcipreste Paiva ,, Centro,florianopolis,690,Mês,,26.0,1.0,,,https://vivareal.com.br/imovel/sala-comercial-centro-bairros-florianopolis-26m2-aluguel-RS690-id-2664654721/,Elevador
2023-11-07 15:36:44.087796,Vivareal,2654460302,"Apartamento com 3 Quartos para Aluguel, 85m²","Rua Capitão Romualdo de Barros, 694 - Carvoeira, Florianópolis - SC",Rua Capitão Romualdo de Barros,694.0, Carvoeira,florianopolis,3500,Mês,920.0,85.0,3.0,3.0,1.0,https://vivareal.com.br/imovel/apartamento-3-quartos-carvoeira-bairros-florianopolis-com-garagem-85m2-aluguel-RS3500-id-2654460302/,Ar-condicionado; Elevador; Mobiliado; Salão de festas; Varanda gourmet
2023-11-07 15:36:44.089690,Vivareal,2657449414,"Casa com 7 Quartos para Aluguel, 700m²","Jurerê Internacional, Florianópolis - SC",,,Jurerê Internacional,florianopolis,8500,Dia,,700.0,8.0,7.0,3.0,https://vivareal.com.br/imovel/casa-7-quartos-jurere-internacional-bairros-florianopolis-com-garagem-700m2-aluguel-RS8500-id-2657449414/,Churrasqueira; Ar-condicionado; Mobiliado; Cozinha; Piscina
2023-11-07 15:36:44.091507,Vivareal,2647975764,"Apartamento com 3 Quartos para Aluguel, 167m²","Rodovia Amaro Antônio Vieira, 2565 - Itacorubi, Florianópolis - SC",Rodovia Amaro Antônio Vieira,2565.0, Itacorubi,florianopolis,6700,Mês,640.0,167.0,5.0,3.0,3.0,https://vivareal.com.br/imovel/apartamento-3-quartos-itacorubi-bairros-florianopolis-com-garagem-167m2-aluguel-RS6700-id-2647975764/,Mobiliado; Churrasqueira; Elevador; Área de serviço; Playground; ...
2023-11-07 15:36:44.093088,Vivareal,2656489679,"Casa com 6 Quartos para Aluguel, 790m²","Rua dos Peixes-Serra, 317 - Jurerê Internacional, Florianópolis - SC",Serra,317.0, Jurerê Internacional,florianopolis,60000,Mês,,790.0,7.0,6.0,,https://vivareal.com.br/imovel/casa-6-quartos-jurere-internacional-bairros-florianopolis-790m2-aluguel-RS60000-id-2656489679/,Churrasqueira; Piscina; Espaço gourmet
2023-11-07 15:36:44.094736,Vivareal,2620337351,"Apartamento com 2 Quartos para Aluguel, 59m²","Avenida Vereador Nagib Jabor, 140 - Capoeiras, Florianópolis - SC",Avenida Vereador Nagib Jabor,140.0, Capoeiras,florianopolis,2000,Mês,509.0,59.0,1.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-capoeiras-bairros-florianopolis-com-garagem-59m2-aluguel-RS2000-id-2620337351/,Churrasqueira; Cozinha; Vista para o mar; Salão de festas; Área de serviço
2023-11-07 15:36:44.096605,Vivareal,2656769957,Apartamento com 2 Quartos para Venda/Aluguel 87m²,"Rua Orlando Odilio Koerich, 307 - Estreito, Florianópolis - SC",Rua Orlando Odilio Koerich,307.0, Estreito,florianopolis,3400,Mês,,87.0,3.0,2.0,1.0,https://vivareal.com.br/imovel/apartamento-2-quartos-estreito-bairros-florianopolis-com-garagem-87m2-venda-RS978000-id-2656769957/,Garagem
2023-11-07 15:36:44.098376,Vivareal,2649131154,"Galpão/Depósito/Armazém    para Aluguel, 340m²","Avenida Deputado Diomício Freitas, 3348 - Carianos, Florianópolis - SC",Avenida Deputado Diomício Freitas,3348.0, Carianos,florianopolis,15300,Mês,,340.0,1.0,,8.0,https://vivareal.com.br/imovel/galpao-deposito-armazem-carianos-bairros-florianopolis-com-garagem-340m2-aluguel-RS15300-id-2649131154/,Cozinha
2023-11-07 15:36:44.100275,Vivareal,2659150875,"Sala/Conjunto    para Aluguel, 96m²","Santo Antônio de Lisboa, Florianópolis - SC",,,Santo Antônio de Lisboa,florianopolis,6256,Mês,,96.0,,,1.0,https://vivareal.com.br/imovel/sala-comercial-santo-antonio-de-lisboa-bairros-florianopolis-com-garagem-96m2-aluguel-RS6256-id-2659150875/,
2023-11-07 15:36:44.101977,Vivareal,2643288012,"Casa com 3 Quartos para Aluguel, 150m²","Lagoa da Conceição, Florianópolis - SC",,,Lagoa da Conceição,florianopolis,8200,Mês,,150.0,3.0,3.0,4.0,https://vivareal.com.br/imovel/casa-3-quartos-lagoa-da-conceicao-bairros-florianopolis-com-garagem-150m2-aluguel-RS8200-id-2643288012/,
2023-11-07 15:36:44.103618,Vivareal,2655511956,"Sala/Conjunto    para Aluguel, 46m²","Rua Manoel Severino de Oliveira, 371 - Lagoa da Conceição, Florianópolis - SC",Rua Manoel Severino de Oliveira,371.0, Lagoa da Conceição,florianopolis,3000,Mês,,46.0,1.0,,,https://vivareal.com.br/imovel/sala-comercial-lagoa-da-conceicao-bairros-florianopolis-46m2-aluguel-RS3000-id-2655511956/,
2023-11-07 15:36:44.105196,Vivareal,2641478066,Sala/Conjunto    para Venda/Aluguel 33m²,"Itacorubi, Florianópolis - SC",,,Itacorubi,florianopolis,1300,Mês,,33.0,1.0,,1.0,https://vivareal.com.br/imovel/sala-comercial-itacorubi-bairros-florianopolis-com-garagem-33m2-venda-RS195000-id-2641478066/,
2023-11-07 15:36:44.106952,Vivareal,2651693897,"Casa com 2 Quartos para Aluguel, 126m²","Rua Tomaz João dos Santos, 210 - Centro, Florianópolis - SC",Rua Tomaz João dos Santos,210.0, Centro,florianopolis,4100,Mês,,126.0,3.0,2.0,1.0,https://vivareal.com.br/imovel/casa-2-quartos-centro-bairros-florianopolis-com-garagem-126m2-aluguel-RS4100-id-2651693897/,Área de serviço
2023-11-07 15:36:44.108551,Vivareal,2493809295,Casa com 4 Quartos à Venda/Aluguel 500m²,"Avenida dos Dourados - Jurerê Internacional, Florianópolis - SC",Avenida dos Dourados ,, Jurerê Internacional,florianopolis,6500,Dia,,500.0,5.0,4.0,5.0,https://vivareal.com.br/imovel/casa-4-quartos-jurere-internacional-bairros-florianopolis-com-garagem-500m2-venda-RS8500000-id-2493809295/,Piscina; Ar-condicionado; Mobiliado
